pseudotime,condition,sample,variable,value
6.5,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,0.0233973534814225
6.5,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,0.0258072423698639
6.6,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,0.0212156273144113
6.6,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,0.0270820753801765
6.7,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,0.019239353658766
6.7,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,0.0284246062489239
6.8,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,0.017449096587554
6.8,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,0.0298381814045121
6.9,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,0.0158272628210711
6.9,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,0.0313263263695873
7,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,0.0143579269509429
7,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,0.0328927543690351
7.1,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,0.0130266728491321
7.1,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,0.0345413754308175
7.2,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,0.0118204507918931
7.2,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,0.036276306018067
7.3,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,0.010727447845197
7.3,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,0.0381018791924156
7.4,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,0.00973697043422956
7.4,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,0.0400226553348289
7.5,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,0.00883933815332308
7.5,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,0.0420434334527843
7.6,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,0.00802578764267754
7.6,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,0.0441692630974318
7.7,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,0.00728838558862117
7.7,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,0.0464054569187876
7.8,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,0.00661994998194091
7.8,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,0.0487576038887032
7.9,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,0.00601397884874319
7.9,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,0.051231583223205
8,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,0.00546458574591563
8,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,0.0538335790378253
8.1,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,0.00496644137905592
8.1,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,0.0565700957715231
8.2,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,0.00451472076184269
8.2,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,0.0594479744168687
8.3,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,0.00410505539094151
8.3,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,0.0624744095963128
8.4,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,0.00373348996038279
8.4,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,0.0656569675265799
8.5,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,0.00339644318452035
8.5,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,0.0690036049155407
8.6,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,0.00309067233955498
8.6,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,0.0725226888383305
8.7,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,0.00281324117061264
8.7,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,0.0762230176419925
8.8,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,0.00256149084486572
8.8,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,0.0801138429305569
8.9,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,0.00233301366150887
8.9,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,0.0842048926852172
9,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,0.00212562925684913
9,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,0.0885063955771427
9.1,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,0.00193736306761531
9.1,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,0.0930291065334866
9.2,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,0.00176642683808107
9.2,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,0.0977843336203096
9.3,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,0.00161120097695148
9.3,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,0.102783966309462
9.4,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,0.00147021858838824
9.4,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,0.108040505199941
9.5,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,0.001342151018225
9.5,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,0.11356709326791
9.6,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,0.00122579477151865
9.6,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,0.119377548723382
9.7,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,0.00112005967124447
9.7,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,0.125486399555616
9.8,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,0.00102395814030817
9.8,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,0.13190891985351
9.9,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,0.000936595500239863
9.9,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,0.1386611679917
10,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,0.000857161190064252
10,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,0.145760026777769
10.1,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,0.00078492081800989
10.1,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,0.153223245660859
10.2,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,0.000719208967017902
10.2,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,0.161069485107154
10.3,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,0.000659422682521298
10.3,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,0.169318363253099
10.4,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,0.000605015577763638
10.4,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,0.177990504952933
10.5,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,0.000555492498078532
10.5,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,0.187107593343102
10.6,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,0.000510404691120527
10.6,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,0.19669242405237
10.7,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,0.000469345435078862
10.7,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,0.206768962193122
10.8,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,0.000431946081468538
10.8,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,0.217362402276222
10.9,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,0.000397872473248886
10.9,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,0.228499231199405
11,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,0.000366821701221445
11,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,0.240207294449719
11.1,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,0.000338519168934325
11.1,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,0.252515865704251
11.2,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,0.000312715946709182
11.2,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,0.265455720130275
11.3,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,0.000289186358019806
11.3,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,0.279059211230074
11.4,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,0.000267725802346888
11.4,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,0.293360351694397
11.5,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,0.000248148790478279
11.5,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,0.308394898466275
11.6,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,0.000230287164457707
11.6,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,0.324200442142309
11.7,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,0.000213988485747085
11.7,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,0.340816500935867
11.8,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,0.000199114578269418
11.8,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,0.358284619465855
11.9,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,0.000185540211143218
11.9,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,0.376648472609738
12,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,0.000173151908260533
12,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,0.39595397467949
12.1,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,0.000161846873038928
12.1,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,0.416249394193203
12.2,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,0.000151532017873469
12.2,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,0.437585474528553
12.3,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,0.000142123088916788
12.3,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,0.460015560759115
12.4,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,0.000133543877780189
12.4,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,0.483595732989817
12.5,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,0.000125725512670302
12.5,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,0.508384946523893
12.6,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,0.000118605822326048
12.6,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,0.534445179210617
12.7,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,0.000112128766921929
12.7,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,0.561841586340777
12.8,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,0.000106243930866738
12.8,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,0.590642663475511
12.9,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,0.000100906073163938
12.9,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,0.620920417613549
13,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,9.60747317259594e-05
13,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,0.652750547122388
13.1,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,9.17138787651278e-05
13.1,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,0.68621263088031
13.2,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,8.77916251378043e-05
13.2,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,0.721390327098538
13.3,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,8.42799723178038e-05
13.3,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,0.758371582316274
13.4,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,8.11546115478389e-05
13.4,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,0.797248851085794
13.5,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,7.83947706979228e-05
13.5,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,0.838119326890306
13.6,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,7.59831104911082e-05
13.6,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,0.881085184863816
13.7,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,7.39056730960452e-05
13.7,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,0.926253836909838
13.8,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,7.21518877062523e-05
13.8,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,0.973738199844334
13.9,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,7.07146397248545e-05
13.9,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,1.0236569772177
14,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,6.95904126801087e-05
14,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,1.07613495550083
14.1,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,6.87795151847729e-05
14.1,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,1.13130331535111
14.2,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,6.82864093558401e-05
14.2,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,1.18929995870506
14.3,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,6.81201624498638e-05
14.3,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,1.25026985247543
14.4,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,6.82950504814764e-05
14.4,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,1.31436538966061
14.5,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,6.88313518846739e-05
14.5,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,1.38174676870258
14.6,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,6.97563816915382e-05
14.6,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,1.45258239195546
14.7,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,7.11058334242991e-05
14.7,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,1.52704928414775
14.8,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,7.29255185956647e-05
14.8,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,1.60533353173542
14.9,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,7.52736247697814e-05
14.9,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,1.68763074404636
15,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,7.82236559693839e-05
15,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,1.77414653710472
15.1,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,8.18682787700676e-05
15.1,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,1.8650970409886
15.2,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,8.632438092109e-05
15.2,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,1.96070943150555
15.3,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,9.17397674088303e-05
15.3,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,2.06122248685315
15.4,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,9.83020873419153e-05
15.4,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,2.16688716974145
15.5,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,0.0001062508276073
15.5,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,2.27796723515809
15.6,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,0.000115893561873204
15.6,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,2.39473986350249
15.7,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,0.000127628161238463
15.7,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,2.51749631812508
15.8,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,0.000141973439893506
15.8,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,2.64654262525895
15.9,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,0.000159611895067331
15.9,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,2.78220027272897
16,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,0.000181449936132699
16,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,2.92480692140878
16.1,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,0.000208703414134528
16.1,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,3.07471711983521
16.2,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,0.000243020808283719
16.2,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,3.2323030058302
16.3,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,0.00028666320667647
16.3,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,3.39795497154675
16.4,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,0.000342770053225769
16.4,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,3.57208225261144
16.5,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,0.000415756666736245
16.5,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,3.75511337621056
16.6,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,0.000511925605377024
16.6,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,3.94749637579419
16.7,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,0.000640379536985232
16.7,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,4.14969860342896
16.8,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,0.000814472285532372
16.8,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,4.36220587395259
16.9,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,0.00105412407587039
16.9,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,4.58552051778703
17,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,0.00138953635005878
17,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,4.82015757205862
17.1,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,0.00186730378372213
17.1,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,5.06663783692759
17.2,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,0.00256064515547203
17.2,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,5.32547554476385
17.3,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,0.00358685122369101
17.3,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,5.59715663227163
17.4,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,0.00513727659571664
17.4,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,5.88210077288889
17.5,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,0.00753122137410856
17.5,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,6.18059269809261
17.6,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,0.0113129207264419
17.6,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,6.49265862873964
17.7,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,0.0174334558832212
17.7,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,6.81783511332444
17.8,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,0.0275845761918479
17.8,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,7.15474695980145
17.9,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,0.0448557988389801
17.9,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,7.50028104327457
18,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,0.0749963637778085
18,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,7.84800766082653
18.1,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,0.128884159057367
18.1,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,8.18510153944126
18.2,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,0.227273323343223
18.2,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,8.48641534141468
18.3,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,0.409344297817389
18.3,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,8.70369371007491
18.4,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,0.74561146655795
18.4,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,8.74864724902961
18.5,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,1.34741191717291
18.5,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,8.47730031840362
18.6,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,2.33866618590078
18.6,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,7.7124784500974
18.7,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,3.73071607210283
18.7,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,6.37406356430716
18.8,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,5.25692689083962
18.8,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,4.67456823861169
18.9,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,6.4691836483506
18.9,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,3.06396331615098
19,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,7.10665742232962
19,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,1.86398839772582
19.1,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,7.22162925179272
19.1,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,1.10150843816637
19.2,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,6.99837800617545
19.2,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,0.654578820094184
19.3,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,6.59874203576705
19.3,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,0.399152110028193
19.4,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,6.12514948827327
19.4,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,0.252176086042722
19.5,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,5.63400029589332
19.5,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,0.165632343513194
19.6,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,5.1541436353521
19.6,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,0.113112860360174
19.7,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,4.69939908006973
19.7,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,0.0801935746427714
19.8,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,4.27566057304518
19.8,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,0.0588892204709979
19.9,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,3.88469511341339
19.9,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,0.0446769239134839
20,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,3.52614458552542
20,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,0.0349261148160293
20.1,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,3.1985871741851
20.1,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,0.0280627598233169
20.2,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,2.90010273077015
20.2,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,0.0231194048158317
20.3,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,2.62857846617882
20.3,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,0.0194859337289535
20.4,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,2.38187560501612
20.4,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,0.0167672857299616
20.5,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,2.15791688208607
20.5,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,0.0147019525998886
20.6,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,1.95473228188087
20.6,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,0.013113012682453
20.7,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,1.77048040029742
20.7,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,0.0118782500458465
20.8,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,1.60345550763254
20.8,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,0.0109119349847732
20.9,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,1.45208779236353
20.9,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,0.0101526204598449
21,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,1.31493832539793
21,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,0.00955571324521455
21.1,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,1.19069212788855
21.1,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,0.00908836239840083
21.2,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,1.07815010783677
21.2,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,0.00872606473420674
21.3,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,0.976220538188043
21.3,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,0.00845033823874817
21.4,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,0.883910645866072
21.4,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,0.00824710217284923
21.5,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,0.800318444946537
21.5,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,0.00810554000288309
21.6,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,0.724625004974574
21.6,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,0.00801728611109254
21.7,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,0.656087207309573
21.7,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,0.00797583826436823
21.8,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,0.594031015491614
21.8,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,0.00797612777005173
21.9,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,0.53784526357499
21.9,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,0.00801420163760605
22,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,0.486975945519746
22,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,0.00808698514770362
22.1,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,0.440920982961652
22.1,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,0.00819210282397073
22.2,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,0.39922544276909
22.2,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,0.00832774228030718
22.3,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,0.361477173811985
22.3,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,0.0084925498687685
22.4,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,0.327302831996467
22.4,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,0.00868555014649966
22.5,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,0.296364263082407
22.5,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,0.00890608335129788
22.6,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,0.268355214049122
22.6,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,0.00915375661676176
22.7,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,0.242998345320115
22.7,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,0.00942840576224386
22.8,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,0.220042517904313
22.8,a=0.5 b=0.8 c=1 d=0.8,8_2,Prey,0.00973006529172703
22.9,a=0.5 b=0.8 c=1 d=0.8,8_2,Predator,0.199260331331296
